Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_121_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.5708
input_file/test_122_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9507
input_file/test_123_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9988
input_file/test_124_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9942
input_file/test_125_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.985
input_file/test_126_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8359
input_file/test_127_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.999
input_file/test_128_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8898
input_file/test_129_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.998
input_file/test_12_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9967
input_file/test_130_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9437
input_file/test_131_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9814
input_file/test_132_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.7439
input_file/test_133_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9956
input_file/test_134_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9965
input_file/test_135_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.5689
input_file/test_136_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9372
input_file/test_137_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9188
input_file/test_138_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9398
input_file/test_139_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9848
input_file/test_13_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9979
input_file/test_140_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9881
input_file/test_141_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.6113
input_file/test_142_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.5053
input_file/test_143_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9992
input_file/test_144_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9815
input_file/test_145_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9939
input_file/test_146_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9977
input_file/test_147_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9897
input_file/test_148_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9987
input_file/test_149_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9987
input_file/test_14_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9149
input_file/test_150_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9977
input_file/test_151_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9982
input_file/test_152_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.759
input_file/test_153_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.4723
input_file/test_154_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9987
input_file/test_155_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9662
input_file/test_156_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9986
input_file/test_157_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9989
input_file/test_158_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9529
input_file/test_159_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9973
input_file/test_15_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9719
input_file/test_160_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9753
input_file/test_161_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9935
input_file/test_162_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.5935
input_file/test_163_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8783
input_file/test_164_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9867
input_file/test_165_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9974
input_file/test_166_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9974
input_file/test_167_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9087
input_file/test_168_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9988
input_file/test_169_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9989
input_file/test_16_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9808
input_file/test_170_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9959
input_file/test_171_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9833
input_file/test_172_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9887
input_file/test_173_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9409
input_file/test_174_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9932
input_file/test_175_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9441
input_file/test_176_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.8222
input_file/test_177_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9979
input_file/test_178_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.5962
input_file/test_179_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9964
input_file/test_17_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.5863
input_file/test_180_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.8166
input_file/test_181_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9114
input_file/test_182_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8932
input_file/test_183_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.997
input_file/test_184_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9672
input_file/test_185_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9945
input_file/test_186_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9719
input_file/test_187_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.973
input_file/test_188_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.9573
input_file/test_189_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9949
input_file/test_18_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9348
input_file/test_190_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9869
input_file/test_191_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9798
input_file/test_192_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.7104
input_file/test_193_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9804
input_file/test_194_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.7217
input_file/test_195_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9982
input_file/test_196_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8054
input_file/test_197_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9422
input_file/test_198_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9976
input_file/test_199_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9905
input_file/test_19_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9974
input_file/test_1_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9947
input_file/test_200_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.999
input_file/test_201_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.6025
input_file/test_202_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9988
input_file/test_203_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.8994
input_file/test_204_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9826
input_file/test_205_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.5211
input_file/test_206_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9973
input_file/test_207_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9934
input_file/test_208_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.563
input_file/test_209_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9942
input_file/test_20_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.997
input_file/test_210_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8322
input_file/test_211_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9803
input_file/test_212_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9979
input_file/test_213_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9972
input_file/test_214_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9973
input_file/test_215_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9961
input_file/test_216_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8351
input_file/test_217_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9971
input_file/test_218_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9951
input_file/test_219_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9973
input_file/test_21_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9986
input_file/test_220_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9975
input_file/test_221_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9965
input_file/test_222_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9984
input_file/test_223_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9978
input_file/test_224_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9906
input_file/test_225_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9987
input_file/test_226_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9913
input_file/test_227_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9987
input_file/test_228_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6633
input_file/test_229_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8495
input_file/test_22_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.995
input_file/test_230_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9714
input_file/test_231_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.6638
input_file/test_232_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9987
input_file/test_233_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.7194
input_file/test_234_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9972
input_file/test_235_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9976
input_file/test_236_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8412
input_file/test_237_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9983
input_file/test_238_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9772
input_file/test_239_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8025
input_file/test_23_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.5774
input_file/test_240_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9989
input_file/test_241_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9938
input_file/test_242_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9978
input_file/test_243_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9978
input_file/test_244_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9985
input_file/test_245_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9986
input_file/test_246_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.947
input_file/test_247_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9936
input_file/test_248_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8077
input_file/test_249_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9861
input_file/test_24_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9983
input_file/test_250_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9964
input_file/test_251_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.995
input_file/test_252_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8997
input_file/test_253_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5232
input_file/test_254_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.7746
input_file/test_255_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.7892
input_file/test_256_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.9917
input_file/test_257_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9913
input_file/test_258_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7146
input_file/test_259_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.8254
input_file/test_25_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7821
input_file/test_260_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9986
input_file/test_261_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9989
input_file/test_262_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.996
input_file/test_263_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9988
input_file/test_264_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9914
input_file/test_265_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9654
input_file/test_266_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9972
input_file/test_267_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.982
input_file/test_268_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.6584
input_file/test_269_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.7827
input_file/test_26_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9201
input_file/test_270_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9829
input_file/test_271_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.8403
input_file/test_272_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9989
input_file/test_273_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9065
input_file/test_274_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9981
input_file/test_275_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9956
input_file/test_276_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9983
input_file/test_277_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9964
input_file/test_278_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9982
input_file/test_279_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9725
input_file/test_27_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.8834
input_file/test_280_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9855
input_file/test_281_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9985
input_file/test_282_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9985
input_file/test_283_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.7197
input_file/test_284_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9595
input_file/test_285_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9988
input_file/test_286_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9952
input_file/test_287_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.6631
input_file/test_288_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9036
input_file/test_289_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9914
input_file/test_28_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9451
input_file/test_290_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.7681
input_file/test_291_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9981
input_file/test_292_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9985
input_file/test_293_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9653
input_file/test_294_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7952
input_file/test_295_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8016
input_file/test_296_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8603
input_file/test_297_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9925
input_file/test_298_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.5615
input_file/test_299_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7062
input_file/test_29_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9623
input_file/test_2_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.996
input_file/test_30_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7751
input_file/test_31_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9979
input_file/test_32_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9869
input_file/test_33_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9982
input_file/test_34_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9988
input_file/test_35_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9954
input_file/test_36_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9873
input_file/test_37_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9986
input_file/test_38_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.996
input_file/test_39_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.4672
input_file/test_3_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7015
input_file/test_40_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9949
input_file/test_41_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9954
input_file/test_42_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9978
input_file/test_43_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9971
input_file/test_44_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9892
input_file/test_45_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9969
input_file/test_46_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.9122
input_file/test_47_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9989
input_file/test_48_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9976
input_file/test_49_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9971
input_file/test_4_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.6886
input_file/test_50_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9848
input_file/test_51_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9978
input_file/test_52_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.494
input_file/test_53_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.996
input_file/test_54_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9986
input_file/test_55_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9882
input_file/test_56_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9976
input_file/test_57_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.7332
input_file/test_58_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9991
input_file/test_59_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.6005
input_file/test_5_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9977
input_file/test_60_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8967
input_file/test_61_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.999
input_file/test_62_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9978
input_file/test_63_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9981
input_file/test_64_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9963
input_file/test_65_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9739
input_file/test_66_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7436
input_file/test_67_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9984
input_file/test_68_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6615
input_file/test_69_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9002
input_file/test_6_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9987
input_file/test_70_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9959
